inventory_id,site_id,part_id,quantity_on_hand,quantity_allocated,quantity_available,reorder_point,safety_stock,stockout_flag,below_reorder_point,below_safety_stock,days_of_supply,snapshot_date
4257,SITE-096,PART-0401,98,14,84,63,45,False,False,False,42.0,2024-11-11
4258,SITE-016,PART-0592,190,29,161,20,18,False,False,False,8.5,2023-10-28
4259,SITE-098,PART-0165,32,7,25,40,28,False,True,True,1.4,2025-02-13
4260,SITE-064,PART-0696,229,137,92,49,44,False,False,False,4.6,2023-08-01
4261,SITE-004,PART-0689,356,96,260,63,41,False,False,False,11.3,2025-05-03
4262,SITE-037,PART-0539,335,237,98,82,54,False,False,False,5.2,2026-04-10
4263,SITE-058,PART-0138,465,340,125,49,47,False,False,False,9.6,2026-07-15
4264,SITE-008,PART-0757,301,243,58,78,42,False,True,False,11.6,2023-06-02
4265,SITE-006,PART-0259,351,303,48,92,11,False,True,False,2.4,2026-07-06
4266,SITE-055,PART-0188,265,159,106,36,31,False,False,False,13.2,2024-12-19
4267,SITE-067,PART-0004,145,68,77,22,14,False,False,False,7.0,2024-10-07
4268,SITE-045,PART-0906,374,180,194,21,14,False,False,False,12.9,2024-04-05
4269,SITE-041,PART-0281,421,3,418,37,27,False,False,False,17.4,2025-01-05
4270,SITE-039,PART-0694,398,337,61,20,12,False,False,False,5.5,2025-09-14
4271,SITE-071,PART-0730,38,6,32,87,58,False,True,True,5.3,2023-09-28
4272,SITE-065,PART-0133,224,139,85,68,62,False,False,False,10.6,2026-11-22
4273,SITE-088,PART-0742,468,391,77,41,10,False,False,False,3.2,2026-10-06
4274,SITE-024,PART-0814,379,114,265,20,17,False,False,False,14.7,2025-05-23
4275,SITE-042,PART-0504,84,57,27,74,67,False,True,True,2.7,2024-03-21
4276,SITE-016,PART-0753,402,202,200,73,70,False,False,False,22.2,2023-12-05
4277,SITE-054,PART-0405,446,132,314,60,47,False,False,False,28.5,2025-07-20
4278,SITE-018,PART-0415,168,30,138,85,21,False,False,False,10.6,2025-11-04
4279,SITE-071,PART-0805,228,173,55,86,50,False,True,False,55.0,2023-06-10
4280,SITE-098,PART-0481,130,115,15,30,29,False,True,True,1.2,2026-03-08
4281,SITE-021,PART-0086,381,19,362,25,11,False,False,False,15.7,2025-05-25
4282,SITE-032,PART-0369,32,1,31,30,12,False,False,False,31.0,2026-06-02
4283,SITE-092,PART-0915,354,262,92,75,11,False,False,False,4.0,2024-08-07
4284,SITE-026,PART-0701,115,20,95,58,14,False,False,False,95.0,2026-12-06
4285,SITE-012,PART-0407,295,257,38,100,23,False,True,False,7.6,2026-07-08
4286,SITE-042,PART-0524,30,2,28,99,70,False,True,True,2.5,2025-04-22
4287,SITE-064,PART-0519,79,2,77,40,19,False,False,False,3.1,2024-06-17
4288,SITE-083,PART-0175,220,13,207,31,17,False,False,False,15.9,2025-07-09
4289,SITE-049,PART-0736,66,21,45,44,25,False,False,False,2.1,2026-09-06
4290,SITE-089,PART-0857,34,5,29,79,45,False,True,True,2.4,2023-05-24
4291,SITE-037,PART-0664,113,47,66,57,42,False,False,False,6.6,2024-05-05
4292,SITE-033,PART-0936,481,352,129,36,14,False,False,False,6.5,2026-12-28
4293,SITE-084,PART-0397,138,40,98,57,23,False,False,False,4.7,2023-11-08
4294,SITE-044,PART-0367,349,185,164,59,36,False,False,False,164.0,2025-05-05
4295,SITE-016,PART-0855,63,36,27,51,51,False,True,True,3.4,2024-01-22
4296,SITE-008,PART-0550,422,336,86,37,26,False,False,False,4.3,2025-12-19
4297,SITE-019,PART-1000,348,316,32,20,15,False,False,False,1.6,2026-06-01
4298,SITE-079,PART-0512,233,71,162,91,57,False,False,False,7.7,2024-09-06
4299,SITE-074,PART-0392,485,45,440,35,27,False,False,False,24.4,2026-05-26
4300,SITE-085,PART-0119,188,18,170,82,66,False,False,False,56.7,2023-06-14
4301,SITE-078,PART-0637,490,333,157,26,14,False,False,False,11.2,2023-04-27
4302,SITE-012,PART-0218,146,128,18,48,23,False,True,True,0.8,2024-09-25
4303,SITE-084,PART-0022,55,41,14,24,20,False,True,True,1.4,2023-01-15
4304,SITE-094,PART-0637,176,157,19,59,32,False,True,True,6.3,2024-08-11
4305,SITE-037,PART-0796,48,6,42,21,15,False,False,False,2.0,2025-02-02
4306,SITE-066,PART-0953,209,105,104,22,20,False,False,False,17.3,2023-05-16
4307,SITE-002,PART-0847,412,376,36,75,72,False,True,True,1.8,2024-08-23
4308,SITE-052,PART-0144,401,377,24,72,61,False,True,True,12.0,2026-10-13
4309,SITE-033,PART-0136,346,244,102,97,95,False,False,False,14.6,2025-11-25
4310,SITE-089,PART-0315,30,14,16,71,18,False,True,True,0.9,2026-12-01
4311,SITE-088,PART-0149,180,166,14,30,14,False,True,False,7.0,2024-10-14
4312,SITE-039,PART-0938,472,97,375,59,28,False,False,False,31.2,2026-08-21
4313,SITE-080,PART-0914,173,139,34,59,45,False,True,True,2.1,2023-03-06
4314,SITE-081,PART-0729,98,59,39,40,14,False,True,False,2.1,2023-08-14
4315,SITE-025,PART-0336,0,0,0,26,16,True,True,True,0.0,2026-07-27
4316,SITE-027,PART-0520,394,220,174,54,37,False,False,False,174.0,2023-07-02
4317,SITE-032,PART-0992,16,11,5,41,18,False,True,True,0.4,2025-04-02
4318,SITE-088,PART-0198,499,88,411,98,73,False,False,False,411.0,2023-05-24
4319,SITE-046,PART-0929,470,289,181,79,14,False,False,False,7.2,2026-10-26
4320,SITE-060,PART-0754,34,6,28,66,39,False,True,True,1.3,2026-08-03
4321,SITE-096,PART-0225,213,23,190,30,21,False,False,False,8.6,2025-02-18
4322,SITE-030,PART-0844,208,118,90,77,44,False,False,False,6.4,2023-10-21
4323,SITE-015,PART-0255,279,1,278,92,70,False,False,False,16.4,2025-06-18
4324,SITE-062,PART-0121,17,11,6,92,37,False,True,True,0.3,2023-12-07
4325,SITE-009,PART-0699,94,87,7,26,13,False,True,True,1.0,2023-08-28
4326,SITE-032,PART-0789,426,401,25,83,57,False,True,True,1.8,2023-09-06
4327,SITE-091,PART-0905,396,374,22,71,47,False,True,True,1.1,2023-07-21
4328,SITE-084,PART-0083,98,94,4,49,28,False,True,True,2.0,2024-05-22
4329,SITE-018,PART-0541,83,83,0,33,27,True,True,True,0.0,2024-02-22
4330,SITE-066,PART-0989,36,5,31,37,32,False,True,True,1.4,2023-09-26
4331,SITE-051,PART-0702,450,230,220,71,17,False,False,False,10.5,2024-05-17
4332,SITE-097,PART-0010,81,43,38,79,46,False,True,True,3.8,2025-12-09
4333,SITE-002,PART-0846,375,6,369,88,77,False,False,False,26.4,2025-08-02
4334,SITE-008,PART-0342,390,32,358,58,52,False,False,False,18.8,2023-09-16
4335,SITE-083,PART-0454,402,375,27,89,36,False,True,True,1.1,2026-04-15
4336,SITE-076,PART-0062,88,31,57,63,26,False,True,False,5.2,2023-12-12
4337,SITE-100,PART-0692,250,111,139,71,46,False,False,False,9.9,2025-07-28
4338,SITE-068,PART-0859,44,42,2,49,44,False,True,True,0.1,2025-12-19
4339,SITE-079,PART-0561,350,250,100,30,30,False,False,False,5.6,2023-02-06
4340,SITE-052,PART-0057,334,264,70,34,31,False,False,False,4.4,2024-02-16
4341,SITE-089,PART-0780,55,16,39,67,14,False,True,False,3.5,2024-05-10
4342,SITE-027,PART-0899,44,29,15,88,87,False,True,True,1.5,2025-01-20
4343,SITE-005,PART-0672,13,12,1,36,13,False,True,True,0.1,2024-01-07
4344,SITE-056,PART-0278,245,100,145,43,34,False,False,False,5.8,2025-07-21
4345,SITE-034,PART-0793,395,296,99,82,73,False,False,False,6.2,2024-01-25
4346,SITE-077,PART-0095,245,18,227,89,51,False,False,False,15.1,2024-06-01
4347,SITE-082,PART-0624,341,0,341,84,37,False,False,False,15.5,2024-01-24
4348,SITE-010,PART-0586,386,157,229,76,41,False,False,False,11.4,2024-07-02
4349,SITE-054,PART-0903,54,50,4,54,54,False,True,True,0.2,2025-08-02
4350,SITE-005,PART-0116,232,128,104,58,38,False,False,False,8.0,2024-07-14
4351,SITE-052,PART-0354,441,335,106,71,62,False,False,False,4.4,2023-09-03
4352,SITE-022,PART-0525,349,348,1,50,12,False,True,True,0.1,2025-10-11
4353,SITE-016,PART-0971,314,194,120,53,16,False,False,False,8.6,2026-09-10
4354,SITE-028,PART-0258,74,50,24,77,13,False,True,False,1.3,2024-07-27
4355,SITE-022,PART-0197,141,60,81,38,18,False,False,False,3.7,2024-07-26
4356,SITE-048,PART-0680,214,96,118,81,69,False,False,False,9.1,2024-01-26
4357,SITE-042,PART-0260,474,434,40,56,21,False,True,False,8.0,2024-01-13
4358,SITE-063,PART-0927,412,96,316,26,21,False,False,False,13.2,2023-10-23
4359,SITE-091,PART-0094,241,215,26,32,26,False,True,False,1.1,2023-05-02
4360,SITE-007,PART-0441,271,209,62,42,14,False,False,False,4.4,2023-08-25
4361,SITE-097,PART-0698,120,2,118,51,43,False,False,False,7.9,2025-11-20
4362,SITE-090,PART-0225,56,44,12,100,74,False,True,True,12.0,2023-07-28
4363,SITE-007,PART-0574,368,365,3,34,27,False,True,True,0.2,2026-05-18
4364,SITE-048,PART-0056,272,207,65,21,14,False,False,False,4.3,2023-12-16
4365,SITE-021,PART-0866,481,112,369,46,34,False,False,False,16.0,2023-09-15
4366,SITE-013,PART-0955,240,57,183,26,22,False,False,False,36.6,2026-08-24
4367,SITE-087,PART-0738,448,182,266,83,42,False,False,False,44.3,2023-01-23
4368,SITE-056,PART-0464,278,155,123,75,15,False,False,False,6.5,2023-06-25
4369,SITE-064,PART-0707,434,287,147,28,11,False,False,False,14.7,2023-03-04
4370,SITE-012,PART-0034,339,159,180,41,32,False,False,False,8.2,2024-12-17
4371,SITE-011,PART-0940,249,179,70,80,59,False,True,False,5.4,2023-01-12
4372,SITE-087,PART-0442,141,13,128,38,37,False,False,False,5.8,2026-08-02
4373,SITE-021,PART-0341,79,4,75,26,10,False,False,False,4.2,2025-07-21
4374,SITE-033,PART-0091,203,120,83,65,62,False,False,False,10.4,2024-04-18
4375,SITE-066,PART-0449,78,56,22,43,43,False,True,True,1.6,2026-06-16
4376,SITE-009,PART-0385,423,311,112,89,63,False,False,False,8.6,2025-10-17
4377,SITE-039,PART-0433,54,4,50,76,48,False,True,False,2.0,2025-06-24
4378,SITE-066,PART-0642,37,35,2,48,48,False,True,True,2.0,2023-09-04
4379,SITE-081,PART-0465,13,10,3,60,43,False,True,True,0.5,2026-07-04
4380,SITE-077,PART-0208,456,102,354,26,11,False,False,False,18.6,2024-03-11
4381,SITE-063,PART-0955,170,95,75,75,36,False,False,False,6.2,2026-08-24
4382,SITE-047,PART-0359,300,212,88,96,31,False,True,False,7.3,2024-12-22
4383,SITE-002,PART-0626,205,170,35,78,75,False,True,True,3.9,2024-10-05
4384,SITE-041,PART-0231,404,93,311,26,11,False,False,False,155.5,2025-03-23
4385,SITE-058,PART-0649,280,271,9,69,62,False,True,True,0.8,2024-11-06
4386,SITE-079,PART-0230,50,35,15,82,62,False,True,True,3.8,2026-07-14
4387,SITE-035,PART-0057,340,302,38,36,31,False,False,False,5.4,2025-08-26
4388,SITE-024,PART-0595,425,341,84,60,48,False,False,False,3.4,2024-03-06
4389,SITE-025,PART-0280,361,331,30,29,19,False,False,False,3.3,2023-07-21
4390,SITE-031,PART-0870,288,281,7,43,39,False,True,True,1.4,2023-10-05
4391,SITE-065,PART-0647,88,41,47,39,33,False,False,False,6.7,2024-09-02
4392,SITE-048,PART-0947,372,220,152,76,54,False,False,False,16.9,2024-07-03
4393,SITE-068,PART-0722,59,39,20,91,42,False,True,True,1.0,2025-10-11
4394,SITE-067,PART-0630,12,4,8,81,48,False,True,True,0.3,2026-04-25
4395,SITE-070,PART-0687,396,322,74,79,24,False,True,False,3.7,2026-08-11
4396,SITE-050,PART-0138,6,4,2,39,33,False,True,True,0.2,2024-04-19
4397,SITE-070,PART-0992,306,161,145,85,27,False,False,False,29.0,2025-09-05
4398,SITE-005,PART-0861,198,137,61,94,90,False,True,True,6.8,2026-04-11
4399,SITE-061,PART-0915,37,23,14,71,11,False,True,False,0.7,2024-02-23
4400,SITE-067,PART-0300,182,145,37,77,69,False,True,True,1.8,2024-01-12
4401,SITE-092,PART-0221,497,476,21,84,22,False,True,True,10.5,2023-04-07
4402,SITE-035,PART-0115,432,314,118,96,17,False,False,False,4.9,2024-01-08
4403,SITE-077,PART-0952,198,146,52,52,19,False,False,False,2.1,2025-02-10
4404,SITE-091,PART-0377,298,227,71,89,39,False,True,False,8.9,2025-10-24
4405,SITE-037,PART-0848,178,0,178,83,24,False,False,False,7.4,2024-11-09
4406,SITE-058,PART-0676,6,3,3,33,22,False,True,True,0.2,2025-04-19
4407,SITE-076,PART-0534,334,205,129,34,19,False,False,False,7.2,2024-02-26
4408,SITE-031,PART-0890,122,5,117,86,73,False,False,False,4.9,2023-05-06
4409,SITE-039,PART-0728,264,209,55,33,31,False,False,False,6.1,2024-08-24
4410,SITE-059,PART-0158,298,273,25,35,25,False,True,False,1.4,2025-04-21
4411,SITE-041,PART-0821,363,242,121,59,11,False,False,False,15.1,2025-10-16
4412,SITE-011,PART-0045,327,267,60,35,33,False,False,False,4.3,2026-05-02
4413,SITE-017,PART-0410,490,454,36,21,14,False,False,False,2.2,2024-02-19
4414,SITE-062,PART-0297,477,46,431,45,43,False,False,False,47.9,2025-01-24
4415,SITE-026,PART-0980,202,183,19,49,48,False,True,True,3.2,2025-04-20
4416,SITE-097,PART-0768,323,180,143,70,22,False,False,False,6.5,2023-08-19
4417,SITE-040,PART-0589,140,39,101,75,31,False,False,False,33.7,2025-05-20
4418,SITE-089,PART-0952,499,119,380,75,31,False,False,False,54.3,2023-04-06
4419,SITE-088,PART-0243,429,171,258,95,26,False,False,False,25.8,2026-05-25
4420,SITE-099,PART-0372,389,336,53,40,37,False,False,False,2.1,2023-08-13
4421,SITE-063,PART-0821,102,87,15,71,54,False,True,True,3.0,2023-02-21
4422,SITE-073,PART-0870,274,254,20,72,45,False,True,True,2.2,2024-03-02
4423,SITE-007,PART-0813,196,34,162,79,33,False,False,False,40.5,2024-05-15
4424,SITE-099,PART-0382,493,481,12,21,16,False,True,True,3.0,2026-07-25
4425,SITE-031,PART-0386,212,32,180,52,13,False,False,False,18.0,2025-09-23
4426,SITE-037,PART-0064,1,0,1,47,22,False,True,True,0.2,2024-02-14
4427,SITE-095,PART-0265,162,93,69,92,53,False,True,False,34.5,2023-02-16
4428,SITE-067,PART-0066,379,337,42,61,51,False,True,True,3.0,2023-06-14
4429,SITE-062,PART-0549,292,210,82,30,21,False,False,False,4.8,2025-05-28
4430,SITE-085,PART-0430,58,54,4,30,29,False,True,True,0.2,2025-12-28
4431,SITE-016,PART-0158,446,118,328,74,14,False,False,False,29.8,2023-04-14
4432,SITE-057,PART-0803,99,25,74,77,75,False,True,True,8.2,2023-02-23
4433,SITE-082,PART-0667,191,80,111,90,20,False,False,False,37.0,2023-07-04
4434,SITE-027,PART-0709,163,67,96,65,58,False,False,False,32.0,2026-04-25
4435,SITE-087,PART-0880,341,280,61,68,11,False,True,False,3.4,2024-10-14
4436,SITE-047,PART-0602,197,30,167,34,24,False,False,False,10.4,2025-11-08
4437,SITE-007,PART-0849,127,106,21,63,61,False,True,True,10.5,2023-06-20
4438,SITE-063,PART-0766,471,188,283,70,55,False,False,False,23.6,2026-11-20
4439,SITE-052,PART-0793,443,32,411,28,26,False,False,False,411.0,2024-04-20
4440,SITE-024,PART-0594,383,282,101,28,18,False,False,False,20.2,2026-01-02
4441,SITE-011,PART-0670,54,21,33,39,36,False,True,True,33.0,2026-02-22
4442,SITE-098,PART-0790,30,3,27,65,12,False,True,False,1.1,2025-05-21
4443,SITE-064,PART-0124,272,188,84,100,69,False,True,False,7.6,2026-09-07
4444,SITE-042,PART-0631,387,324,63,24,20,False,False,False,2.7,2026-04-16
4445,SITE-086,PART-0596,157,22,135,33,29,False,False,False,16.9,2024-03-22
4446,SITE-056,PART-0152,456,62,394,68,20,False,False,False,20.7,2023-08-04
4447,SITE-054,PART-0148,313,262,51,88,23,False,True,False,2.2,2024-11-23
4448,SITE-095,PART-0179,12,1,11,49,17,False,True,True,0.5,2025-02-23
4449,SITE-063,PART-0086,377,288,89,44,32,False,False,False,11.1,2024-06-24
4450,SITE-096,PART-0431,85,84,1,36,17,False,True,True,0.1,2025-10-28
4451,SITE-002,PART-0726,68,32,36,67,33,False,True,False,9.0,2026-12-12
4452,SITE-034,PART-0880,364,249,115,85,42,False,False,False,23.0,2026-05-24
4453,SITE-023,PART-0172,33,2,31,25,22,False,False,False,1.7,2024-10-19
4454,SITE-040,PART-0394,458,387,71,77,53,False,True,False,7.9,2023-06-27
4455,SITE-021,PART-0007,267,211,56,31,14,False,False,False,11.2,2024-03-21
4456,SITE-086,PART-0342,75,61,14,88,27,False,True,True,7.0,2026-12-28
4457,SITE-033,PART-0901,276,11,265,59,25,False,False,False,11.5,2024-10-22
4458,SITE-045,PART-0835,315,109,206,79,62,False,False,False,68.7,2024-10-21
4459,SITE-031,PART-0685,268,74,194,100,91,False,False,False,9.7,2023-04-08
4460,SITE-055,PART-0889,95,73,22,45,22,False,True,False,2.2,2023-02-26
4461,SITE-021,PART-0790,42,13,29,25,10,False,False,False,1.8,2024-04-17
4462,SITE-005,PART-0375,345,106,239,23,13,False,False,False,15.9,2023-09-22
4463,SITE-078,PART-0582,492,61,431,62,12,False,False,False,86.2,2025-05-28
4464,SITE-056,PART-0140,149,117,32,74,40,False,True,True,3.2,2023-07-17
4465,SITE-093,PART-0558,378,257,121,84,40,False,False,False,6.4,2026-02-27
4466,SITE-076,PART-0805,493,294,199,77,69,False,False,False,8.3,2023-08-08
4467,SITE-007,PART-0890,29,16,13,47,24,False,True,True,0.6,2025-02-04
4468,SITE-048,PART-0989,28,20,8,63,35,False,True,True,0.5,2024-11-07
4469,SITE-042,PART-0601,195,113,82,36,22,False,False,False,9.1,2025-04-27
4470,SITE-069,PART-0889,347,114,233,24,24,False,False,False,77.7,2025-02-26
4471,SITE-095,PART-0284,139,100,39,75,22,False,True,False,2.6,2025-07-12
4472,SITE-072,PART-0260,228,86,142,93,73,False,False,False,8.9,2026-10-28
4473,SITE-010,PART-0177,77,66,11,93,41,False,True,True,0.7,2025-09-10
4474,SITE-032,PART-0949,372,364,8,34,15,False,True,True,0.4,2024-02-24
4475,SITE-050,PART-0764,457,368,89,72,23,False,False,False,44.5,2026-11-19
4476,SITE-100,PART-0416,335,103,232,86,22,False,False,False,38.7,2024-01-07
4477,SITE-028,PART-0817,451,32,419,85,53,False,False,False,69.8,2024-03-19
4478,SITE-050,PART-0719,436,243,193,96,86,False,False,False,12.1,2025-04-08
4479,SITE-079,PART-0132,279,245,34,20,12,False,False,False,3.8,2023-10-14
4480,SITE-078,PART-0916,392,374,18,96,63,False,True,True,1.4,2025-06-09
4481,SITE-098,PART-0455,113,65,48,49,24,False,True,False,4.0,2026-12-11
4482,SITE-015,PART-0631,23,19,4,89,10,False,True,True,1.3,2025-05-06
4483,SITE-024,PART-0730,308,110,198,44,26,False,False,False,18.0,2024-09-20
4484,SITE-061,PART-0902,186,78,108,94,30,False,False,False,6.8,2026-09-07
4485,SITE-046,PART-0532,413,105,308,95,33,False,False,False,13.4,2023-02-13
4486,SITE-091,PART-0454,256,158,98,34,30,False,False,False,5.4,2023-05-01
4487,SITE-044,PART-0214,37,8,29,96,36,False,True,True,1.2,2023-04-25
4488,SITE-084,PART-0784,161,121,40,92,71,False,True,True,2.5,2025-12-07
4489,SITE-068,PART-0593,385,31,354,75,30,False,False,False,39.3,2025-11-18
4490,SITE-035,PART-0623,301,17,284,44,27,False,False,False,28.4,2023-10-06
4491,SITE-051,PART-0098,410,330,80,86,22,False,True,False,11.4,2023-11-03
4492,SITE-037,PART-0609,391,352,39,65,19,False,True,False,1.9,2025-01-06
4493,SITE-056,PART-0826,354,294,60,41,30,False,False,False,4.6,2026-03-18
4494,SITE-087,PART-0550,62,48,14,23,22,False,True,True,0.7,2024-08-11
4495,SITE-051,PART-0250,331,144,187,20,13,False,False,False,14.4,2023-02-13
4496,SITE-075,PART-0543,55,30,25,22,19,False,False,False,1.4,2023-04-02
4497,SITE-047,PART-0124,94,59,35,96,79,False,True,True,7.0,2024-01-07
4498,SITE-096,PART-0483,368,39,329,71,39,False,False,False,14.3,2025-03-26
4499,SITE-054,PART-0842,229,116,113,22,16,False,False,False,9.4,2026-02-18
4500,SITE-043,PART-0218,389,178,211,34,27,False,False,False,9.2,2025-05-14
4501,SITE-071,PART-0324,420,252,168,50,29,False,False,False,15.3,2025-06-27
4502,SITE-020,PART-0009,304,281,23,31,19,False,True,False,7.7,2024-10-17
4503,SITE-009,PART-0208,455,212,243,30,10,False,False,False,11.0,2024-02-03
4504,SITE-061,PART-0868,280,255,25,91,82,False,True,True,2.8,2025-03-19
4505,SITE-065,PART-0788,199,5,194,39,26,False,False,False,64.7,2026-05-11
4506,SITE-012,PART-0534,95,78,17,54,34,False,True,True,0.8,2023-01-06
4507,SITE-062,PART-0479,160,135,25,24,15,False,False,False,5.0,2023-12-23
4508,SITE-049,PART-0207,383,141,242,49,22,False,False,False,10.1,2023-03-02
4509,SITE-035,PART-0846,265,230,35,73,25,False,True,False,3.9,2023-07-16
4510,SITE-030,PART-0718,407,49,358,40,14,False,False,False,119.3,2023-04-28
4511,SITE-010,PART-0522,68,39,29,96,73,False,True,True,2.6,2024-07-04
4512,SITE-071,PART-0513,70,66,4,32,22,False,True,True,0.3,2023-03-08
4513,SITE-026,PART-0723,39,22,17,50,49,False,True,True,0.9,2023-10-05
4514,SITE-087,PART-0096,17,6,11,65,52,False,True,True,0.5,2025-10-01
4515,SITE-097,PART-0650,224,185,39,64,33,False,True,False,19.5,2025-07-23
4516,SITE-058,PART-0616,430,155,275,25,15,False,False,False,275.0,2023-02-18
4517,SITE-050,PART-0117,126,87,39,95,86,False,True,True,5.6,2025-12-10
4518,SITE-094,PART-0286,3,0,3,20,19,False,True,True,0.1,2024-05-19
4519,SITE-030,PART-0833,497,176,321,87,12,False,False,False,80.2,2023-02-10
4520,SITE-041,PART-0401,19,5,14,58,28,False,True,True,2.0,2026-04-03
4521,SITE-014,PART-0751,53,43,10,21,20,False,True,True,0.6,2025-06-05
4522,SITE-065,PART-0118,14,11,3,49,44,False,True,True,0.1,2023-10-05
4523,SITE-016,PART-0010,177,136,41,49,18,False,True,False,1.8,2025-05-23
4524,SITE-074,PART-0732,151,71,80,45,16,False,False,False,4.7,2024-07-07
4525,SITE-090,PART-0527,290,240,50,48,46,False,False,False,2.2,2026-03-09
4526,SITE-080,PART-0329,30,1,29,48,18,False,True,False,5.8,2024-12-07
4527,SITE-001,PART-0663,396,208,188,42,38,False,False,False,8.5,2025-09-22
4528,SITE-073,PART-0088,145,71,74,45,32,False,False,False,8.2,2024-06-10
4529,SITE-086,PART-0034,473,211,262,27,21,False,False,False,11.4,2024-02-23
4530,SITE-028,PART-0258,353,263,90,20,15,False,False,False,4.5,2024-02-17
4531,SITE-041,PART-0492,424,111,313,30,10,False,False,False,17.4,2024-07-16
4532,SITE-001,PART-0381,281,56,225,28,13,False,False,False,14.1,2024-11-07
4533,SITE-052,PART-0614,175,145,30,31,25,False,True,False,1.7,2023-03-14
4534,SITE-017,PART-0787,12,4,8,54,53,False,True,True,0.4,2023-09-27
4535,SITE-089,PART-0138,86,59,27,75,69,False,True,True,5.4,2023-12-19
4536,SITE-041,PART-0977,40,34,6,62,15,False,True,True,0.4,2026-04-26
4537,SITE-059,PART-0206,104,32,72,43,32,False,False,False,12.0,2024-07-17
4538,SITE-057,PART-0251,2,2,0,56,52,True,True,True,0.0,2026-02-22
4539,SITE-037,PART-0985,453,142,311,96,85,False,False,False,20.7,2026-02-18
4540,SITE-016,PART-0095,433,416,17,85,76,False,True,True,1.7,2025-05-14
4541,SITE-078,PART-0234,61,35,26,83,80,False,True,True,2.9,2025-07-16
4542,SITE-020,PART-0633,172,170,2,84,24,False,True,True,0.1,2024-12-12
4543,SITE-024,PART-0890,21,7,14,80,56,False,True,True,1.8,2026-09-04
4544,SITE-026,PART-0478,241,117,124,70,53,False,False,False,7.3,2026-11-08
4545,SITE-089,PART-0967,414,172,242,92,33,False,False,False,80.7,2026-03-20
4546,SITE-043,PART-0006,223,107,116,31,22,False,False,False,10.5,2024-02-03
4547,SITE-041,PART-0079,381,132,249,74,28,False,False,False,20.8,2026-05-06
4548,SITE-097,PART-0314,75,21,54,49,45,False,False,False,2.7,2026-03-08
4549,SITE-074,PART-0061,116,107,9,47,21,False,True,True,1.8,2026-01-07
4550,SITE-030,PART-0777,477,205,272,41,13,False,False,False,14.3,2024-12-26
4551,SITE-079,PART-0230,499,261,238,67,58,False,False,False,9.5,2026-08-16
4552,SITE-015,PART-0003,323,168,155,43,36,False,False,False,9.1,2023-05-03
4553,SITE-050,PART-0666,358,123,235,92,31,False,False,False,16.8,2026-06-06
4554,SITE-077,PART-0411,302,143,159,68,65,False,False,False,19.9,2026-07-04
4555,SITE-022,PART-0146,68,58,10,85,33,False,True,True,1.1,2023-04-11
4556,SITE-064,PART-0291,175,4,171,20,11,False,False,False,17.1,2026-10-01
4557,SITE-037,PART-0664,148,142,6,57,20,False,True,True,0.8,2024-01-21
4558,SITE-044,PART-0021,166,54,112,23,17,False,False,False,18.7,2025-07-05
4559,SITE-022,PART-0222,307,13,294,66,60,False,False,False,12.8,2023-09-19
4560,SITE-001,PART-0391,334,132,202,31,11,False,False,False,40.4,2023-06-09
4561,SITE-093,PART-0788,37,32,5,67,42,False,True,True,1.2,2024-06-19
4562,SITE-070,PART-0903,177,92,85,88,60,False,True,False,3.9,2025-03-05
4563,SITE-075,PART-0559,338,9,329,59,12,False,False,False,47.0,2023-05-01
4564,SITE-064,PART-0606,56,54,2,36,22,False,True,True,0.1,2025-05-26
4565,SITE-005,PART-0924,118,55,63,65,15,False,True,False,12.6,2026-10-10
4566,SITE-089,PART-0547,340,8,332,59,36,False,False,False,13.3,2023-01-17
4567,SITE-050,PART-0118,397,146,251,33,33,False,False,False,41.8,2023-12-25
4568,SITE-044,PART-0740,185,171,14,77,29,False,True,True,1.0,2026-09-02
4569,SITE-042,PART-0169,139,18,121,61,58,False,False,False,121.0,2024-04-10
4570,SITE-064,PART-0482,279,258,21,68,62,False,True,True,1.4,2025-04-02
4571,SITE-057,PART-0222,162,37,125,100,19,False,False,False,25.0,2024-01-23
4572,SITE-043,PART-0444,104,78,26,80,30,False,True,True,1.1,2025-05-25
4573,SITE-087,PART-0861,500,278,222,72,15,False,False,False,222.0,2026-09-01
4574,SITE-064,PART-0219,291,134,157,31,17,False,False,False,14.3,2025-08-24
4575,SITE-011,PART-0211,471,253,218,73,24,False,False,False,54.5,2024-04-07
4576,SITE-044,PART-0732,233,114,119,73,26,False,False,False,6.0,2026-02-04
4577,SITE-089,PART-0218,459,245,214,51,35,False,False,False,15.3,2025-09-21
4578,SITE-042,PART-0507,487,267,220,37,34,False,False,False,20.0,2025-06-03
4579,SITE-037,PART-0297,61,1,60,27,26,False,False,False,60.0,2026-02-23
4580,SITE-081,PART-0518,472,344,128,99,15,False,False,False,5.3,2024-12-05
4581,SITE-030,PART-0499,392,117,275,92,62,False,False,False,34.4,2026-05-19
4582,SITE-089,PART-0316,455,331,124,48,32,False,False,False,7.8,2025-09-27
4583,SITE-023,PART-0081,32,11,21,68,57,False,True,True,1.6,2025-11-06
4584,SITE-080,PART-0408,456,215,241,75,64,False,False,False,11.0,2025-10-05
4585,SITE-094,PART-0301,417,296,121,81,50,False,False,False,5.3,2025-09-02
4586,SITE-025,PART-0872,438,413,25,78,11,False,True,False,1.6,2023-03-05
4587,SITE-010,PART-0341,230,196,34,75,61,False,True,True,3.1,2026-05-10
